Time  E_hot  E_cold
751000  -410.384979529608  407.166798705053
752000  -413.153326560033  408.338640543295
753000  -411.018537231147  407.903611593074
754000  -412.303127225488  406.538666252509
755000  -411.043384334438  408.417187725535
756000  -411.080526224655  409.953959899718
757000  -412.007239328505  409.606922779247
758000  -412.498591094334  411.188699746889
759000  -413.958311145523  411.61235573541
760000  -414.147914241503  412.399969113471
761000  -414.416612839689  414.366740996287
762000  -415.975447279473  414.047465949415
763000  -414.11647615206  415.300343231339
764000  -414.276371247612  415.941937917636
765000  -414.880213045768  418.228224251624
766000  -414.994697862563  419.986432786692
767000  -416.50919161079  419.901799188726
768000  -418.336233382153  421.428685975609
769000  -417.484495796318  420.215859685319
770000  -418.407209821366  422.22467206256
771000  -416.932883792016  420.050687753074
772000  -418.673482722684  420.451395206049
773000  -420.698567118969  420.943520673711
774000  -418.171964928938  420.75496030764
775000  -419.9066827254  420.53089864179
776000  -421.219939868533  421.386880397115
777000  -422.360143164406  423.476046320783
778000  -422.197686218962  421.632684815817
779000  -423.473181480339  421.761657624595
780000  -424.148071396628  422.400868884081
781000  -423.55514732104  422.58247828551
782000  -423.686165849772  424.52089601869
783000  -422.925477774355  426.537117643382
784000  -423.913462970452  426.674082315329
785000  -423.92540740373  425.928412096869
786000  -425.275113605553  427.41971416252
787000  -425.937921996832  427.178349654811
788000  -427.009456978829  427.263597567901
789000  -427.844496773064  427.336342461159
790000  -426.211398790997  426.26380453594
791000  -430.018872921068  426.610578754966
792000  -429.183840253781  428.869226375836
793000  -430.683428777902  431.341584668948
794000  -431.187623577503  430.349957248579
795000  -432.235290033915  430.516270847202
796000  -433.218924916895  432.004974384923
797000  -432.501079020686  429.065563277017
798000  -431.475390837055  431.440629007768
799000  -430.606871466297  431.922443797957
800000  -433.415723311334  431.448599556838
801000  -433.801570482388  433.461285394405
802000  -434.86414795525  435.513038754677
803000  -432.877551374913  435.432008414338
804000  -436.224740768314  435.233384831721
805000  -435.414585692549  436.789701800222
806000  -435.115710252781  436.794159293113
807000  -434.233807587495  436.729944665891
808000  -437.523125431123  437.879056455572
809000  -436.972708749562  437.339049291859
810000  -438.512957323324  436.779725146659
811000  -440.539870757793  437.848423527201
812000  -442.008991700216  439.741792626381
813000  -442.40303181663  440.454142565656
814000  -444.352629069588  439.429221216145
815000  -443.130213807628  439.820325310318
816000  -445.747147514521  441.439087313062
817000  -445.990927518368  442.119688986708
818000  -444.562496201768  443.266195979196
